id,sku,name,brand_name,price,discount,discount_rate,rating_average,review_count,order_count,favourite_count,productset_id,seller,inventory,stock_item,seller_product_id,quantity_sold,original_price,shippable,availability,primary_category_path,product_reco_score,seller_id,thumbnail_url
253443951,4427712133585,Điện Thoại Samsung Galaxy M14 5G (6GB/128GB) - Hàng Chính Hãng,Samsung,5267000,733000,12,0.0,0,0,0,2647,,,,253443957,,6000000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/74/b8/4d/3d4fc31120429dcd03f2da1a9b7d1b6f.png
262075320,6556866223153,Điện thoại TECNO Spark 10 4GB+4GB/64GB - RAM mở rộng tới 8GB | Pin 5000 mAh | Màn 90Hz - Sạc nhanh 18W - Hàng chính hãng,Tecno,2769000,421000,13,0.0,0,0,0,2647,,,,262075324,,3190000,True,1,1/2/1789/1795,0,179232,https://salt.tikicdn.com/cache/280x280/ts/product/51/1e/c6/ae8e45eb4e35b432695a70d8fc899a38.jpg
173390458,4101554721848,Điện thoại Samsung Galaxy S21 FE 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,Samsung,15000000,0,0,0.0,0,0,0,2647,,,,216980130,,15000000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/96/c7/63/201c2c165fa585cee449b3440a6ecc5f.jpg
168062573,4695044573014,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,Samsung,23000000,0,0,0.0,0,0,0,2647,,,,216715241,,23000000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/b1/9b/58/4f8c7a06ab278b57365642f71f53367b.jpg
174598949,5103714142380,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng Chính Hãng,Samsung,24912000,0,0,5.0,5,0,0,2647,,,,174598951,7.0,24912000,True,1,1/2/1789/1795,0,261128,https://salt.tikicdn.com/cache/280x280/ts/product/c3/3f/8b/a7bc257e0a62483f4126504a47342372.jpeg
161158099,5519501861209,Điện Thoại ZTE Blade A51 3GB l 64GB - Hàng Chính Hãng,ZTE,2690000,0,0,5.0,2,0,0,2647,,,,161158103,2.0,2690000,True,1,1/2/1789/1795,0,259709,https://salt.tikicdn.com/cache/280x280/ts/product/54/7b/ed/ea37020cedd7677099d91b4e31271511.png
209385055,8118699563395,Điện Thoại Samsung Galaxy A53 5G (8GB/256GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,Samsung,10990000,0,0,0.0,0,0,0,2647,,,,209385059,,10990000,True,1,1/2/1789/1795,0,10016,https://salt.tikicdn.com/cache/280x280/ts/product/70/ee/4f/2cb250fc4f1e467d3cecfe437ce49080.jpg
120782084,2382619201733,Điện Thoại Xiaomi Redmi 10 4GB/64GB - Hàng Chính Hãng,Xiaomi,3552000,0,0,0.0,0,0,0,2647,,,,250549931,,3552000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/7e/b9/66/97499eee2be001c16525af7595d52086.jpg
189932809,4292003857185,Điện thoại Samsung Galaxy A53 (5G) A536 (8 GB/128 GB)- Hàng chính hãng,Samsung,9600000,0,0,0.0,0,0,0,2647,,,,196285481,,9600000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/2d/b8/c3/469a53ff9990d2eb15dd6a5dd6de86f3.jpg
197605015,4986761443860,Điện Thoại Samsung Galaxy Z Flip 4 - Hàng Chính Hãng,Samsung,20250000,0,0,0.0,0,0,0,2647,,,,213541898,,20250000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/71/3d/87/fd601f85a95ac8c070ba3c12e4f9fc38.png
179753588,9290121111333,Điện Thoại Di Động Samsung Galaxy A33 (5G) 6GB | 128GB - Hàng Chính Hãng,Samsung,6371000,629000,9,0.0,0,0,0,2647,,,,207923879,,7000000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/62/fa/2f/0377a2c7ae77253918874e2fb669e31a.jpeg
170338314,7235880640031,Điện Thoại Samsung Galaxy S21 FE 5G (6GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,Samsung,8510000,6490000,43,0.0,0,0,0,2647,,,,216979959,,15000000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/55/7a/e2/9cda56b4e4411b23fc5fd5fee9d32fe8.jpg
177814405,3447648384776,Điện thoại Xiaomi Redmi 10C (4GB/64GB) - Hàng chính hãng,Xiaomi,3468000,0,0,0.0,0,0,0,2647,,,,216936704,,3468000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/5f/c4/82/492faa8e22e459df5ffb0ef089cf26ac.jpg
179234820,5933927538721,Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng,Samsung,3500000,0,0,0.0,0,0,0,2647,,,,196284298,1.0,3500000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/8b/b2/3e/59e0975b2d5b0b2a97ce9126071cda33.jpg
196200121,8775134703793,Điện thoại Samsung Galaxy Z Flip4 5G (8 GB/128 GB) - Hàng chính hãng,Samsung,20250000,0,0,0.0,0,0,0,2647,,,,208497473,,20250000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/c8/ff/1c/d363a308ac177ecb557d1cd799e30ab2.png
189658085,1750440976898,Điện Thoại Oppo A57 (4GB/64GB),OPPO,3550000,940000,21,5.0,143,0,0,2647,,,,189658087,10937.0,4490000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/3e/b1/8d/15b63506048c9bb460ba3c9347c913b3.jpg
142545270,5222298406982,Điện Thoại Oppo A16k (3GB/32GB) Xanh thời thượng - Hàng Chính Hãng,OPPO,2399000,791000,25,5.0,272,0,0,2647,,,,142545275,23250.0,3190000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/43/79/87/82e07c9e539b908ac885bb8a7cade8fd.jpg
91612670,8331482110701,Điện Thoại Oppo A54 (4GB/128GB),OPPO,3250000,740000,19,4.8,70,0,0,2647,,,,91612674,6430.0,3990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/8d/59/b1/dcd6972c2444d72501e12ee7ff98b8f9.jpg
177343384,5808503079452,Điện Thoại Oppo Reno 7 4G (8GB/128G),OPPO,5790000,3200000,36,5.0,102,0,0,2647,,,,177343388,534.0,8990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/0f/ac/aa/2c81d6e0164c88b08a574b01c370f39f.jpg
197216291,5576078619910,Apple iPhone 14 Pro Max,Apple,27290000,6700000,20,5.0,477,0,0,2647,,,,197216310,2948.0,33990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/f5/52/80/675e31a670afc560e7b0e46c0b65fb4f.png
197211969,2440176194812,Điện thoại Gaming Tecno POVA 3 (6+5GB)/128GB-Helio G88|7000 mAh|Sạc nhanh 33W-Hàng Chính hãng,Tecno,3650000,1340000,27,4.7,26,0,0,2647,,,,197644536,57.0,4990000,True,1,1/2/1789/1795,0,80348,https://salt.tikicdn.com/cache/280x280/ts/product/d0/9d/40/bd7e1c1b1077827860cd3e7e1a0d438a.png
57809866,6846969040800,Điện thoại Xiaomi Redmi 9A (2GB/32GB),Xiaomi,1830000,660000,27,4.7,637,0,0,2647,,,,57814361,5116.0,2490000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/e2/41/96/443f6062d8e4057506212ba1cdd8f401.jpg
187266104,7081746417357,Điện thoại Gaming Tecno POVA 3 (6GB)/128GB - Helio G88 | 7000 mAh | Sạc nhanh 33W - Hàng Chính Hãng,Tecno,4990000,0,0,4.8,123,0,0,2647,,,,187266106,289.0,4990000,True,1,1/2/1789/1795,0,189668,https://salt.tikicdn.com/cache/280x280/ts/product/7b/be/45/6d82d82d2f2e89a4193538374f0b8657.jpg
120295859,7996455150829,Điện Thoại Nokia C30 (2GB/32GB) - Hàng Chính Hãng,Nokia,1690000,300000,15,4.6,133,0,0,2647,,,,120295861,471.0,1990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/92/28/df/d2a1aa9bdc7fc4cd02d517a8dd058f83.jpg
168304536,1546258609329,Điện Thoại Oppo Reno 7 5G (8GB/256G),OPPO,6990000,2000000,22,4.8,73,0,0,2647,,,,168304538,284.0,8990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/2b/54/52/1231b77093502a08f25f204c1fc4c3bb.jpg
203764665,5815289899574,Điện thoại Gaming Tecno POVA 4 PRO 8GB/128GB - Media Tek G99 | 6000 mAh | Sạc nhanh 45W - Hàng Chính Hãng,Tecno,4450000,540000,11,4.8,73,0,0,2647,,,,203764667,215.0,4990000,True,1,1/2/1789/1795,0,189668,https://salt.tikicdn.com/cache/280x280/ts/product/b2/2c/44/caa24bf38721f9b9ea0e10ad8ee9e35b.png
170497385,5522442730936,Điện thoại Samsung Galaxy A53 5G (8GB/128GB),Samsung,6950000,3040000,30,4.8,163,0,0,2647,,,,170497389,585.0,9990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/49/02/20/80c2814c51357f7af54c04f5c6bdf72a.jpg
184036446,5679549432792,Apple iPhone 11,Apple,10650000,2340000,18,4.8,2928,0,0,2647,,,,32033721,13717.0,12990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/a1/cd/ce/84a16c41ac07ce50d754e44a16ecbd1c.jpg
184059211,6560155557782,Apple iPhone 13,Apple,16490000,8500000,34,5.0,1738,0,0,2647,,,,123547428,5295.0,24990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/a2/38/6c/ce008c63f4ac771550439da44f5f8ee8.png
247823537,4318944212102,Điện thoại Realme C55 (6GB/128GB) - Hàng chính hãng,Realme,3990000,800000,17,4.6,13,0,0,2647,,,,247823545,53.0,4790000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/68/e8/9c/403685bca48a59f4b9b8d90da9b9b687.jpg
173764601,4053051689117,Điện thoại Samsung Galaxy A23 (4GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,Samsung,4565000,235000,5,0.0,0,0,0,2647,,,,216715232,,4800000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/fc/16/ec/47f8ded54d355da85db41be95b23d5de.jpg
175845367,2206794220049,Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,Samsung,8176000,4314000,35,0.0,0,0,0,2647,,,,248914130,,12490000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/50/a9/b8/c757cd53a900b0e0f8f09d19f940125b.jpg
197889905,5446538371826,Điện Thoại Nokia G11 4GB/64GB - Hàng Chính Hãng,Nokia,2540000,1350000,35,4.6,16,0,0,2647,,,,197889909,52.0,3890000,True,1,1/2/1789/1795,0,29952,https://salt.tikicdn.com/cache/280x280/ts/product/2c/3d/85/3fcc90a1300a79922ec58ef22afae47a.jpg
247730281,8778027543315,Điện thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng chính hãng,Samsung,8190000,1670000,17,0.0,0,0,0,2647,,,,248783910,,9860000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/41/8e/26/3592149163ca9c244046466598187123.jpg
250109584,7165890188959,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,Xiaomi,4192000,0,0,0.0,0,0,0,2647,,,,252065572,,4192000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/dd/43/22/092e796c9ad3bebbd0751cd281865494.jpg
198648645,8264458393766,Điện thoại Xiaomi Redmi A1 (2GB/32GB),Xiaomi,1850000,640000,26,5.0,19,0,0,2647,,,,198648649,95.0,2490000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/a5/82/ec/8bb9c453ddaeccc6a5290364a109298c.jpg
132068858,1515085327266,Điện Thoại Oppo A55 (4GB/64GB),OPPO,3290000,1700000,34,4.8,271,0,0,2647,,,,132068860,20183.0,4990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/0f/39/3a/9797a887a3a3efde7bc318e1c57d3b2f.jpg
244308977,6970755323107,Điện Thoại Xiaomi Redmi 12C 4GB/64GB - Hàng Chính Hãng,Xiaomi,2750000,840000,23,5.0,10,0,0,2647,,,,248172324,47.0,3590000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/a8/30/e4/45a9ad6f75e823bc13fb9163eb8f2e0f.jpg
247451178,8325648518835,Điện thoại Realme C30s (4GB/64GB) - Hàng chính hãng,Realme,2250000,940000,29,5.0,8,0,0,2647,,,,247451180,39.0,3190000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/15/5d/39/443d2f7add449d7a0ee6101fd58863a1.jpg
249890677,7557742452239,Điện Thoại Xiaomi Redmi Note 12 4GB/128GB - Hàng Chính Hãng,Xiaomi,3979000,1011000,20,5.0,14,0,0,2647,,,,249890681,50.0,4990000,True,1,1/2/1789/1795,0,29952,https://salt.tikicdn.com/cache/280x280/ts/product/59/26/e3/5771b478cb22c0fbb0613d834815fdbe.jpg
203853390,6819443870587,Điện Thoại Oppo A17k (3GB/64GB),OPPO,2750000,540000,16,4.6,15,0,0,2647,,,,203853394,91.0,3290000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/4a/ef/1d/5f0a14eea86d3c25e5203f1012cfcae9.jpg
197216279,2571261689733,Apple iPhone 14 Pro,Apple,25250000,5740000,19,5.0,245,0,0,2647,,,,197216285,895.0,30990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/0c/dd/e7/4be0add110579c0ce57e53fba16e656e.png
147969070,4154270184315,"Điện thoại thông minh itel A26 - giá rẻ | 2 Sim 2 Sóng 4G LTE | Màn hình IPS 5.7"" HD+ | RAM 2GB + ROM 32 GB (Hỗ trợ thẻ nhớ 32 GB) | Mở khoá bằng Gương Mặt | Chính Hãng bảo hành 12 tháng| 1 đổi 1 trong 30 ngày",Itel,1091000,899000,45,4.5,50,0,0,2647,,,,155338646,167.0,1990000,True,1,1/2/1789/1795,0,179232,https://salt.tikicdn.com/cache/280x280/ts/product/08/a2/e7/6139c593b35e21be17feb5869d173f6a.jpg
155536275,8095375172972,Điện thoại Samsung Galaxy S21 FE 5G (8GB/128GB) - Hàng chính hãng,Samsung,10490000,6500000,38,4.7,60,0,0,2647,,,,155536277,169.0,16990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/6a/ba/08/95ad59400fe0661c9131b595eb8d76f0.jpg
205544066,9891175727314,Điện thoại Xiaomi Redmi 10 5G (4GB/64GB),Xiaomi,2999000,1791000,37,4.5,10,0,0,2647,,,,205544068,28.0,4790000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/41/d4/6d/10cc3a5d925ac1cac76b9f0fab3b5517.png
203763209,9663605525495,Điện thoại Gaming Tecno POVA 4 PRO 8GB/256GB - MTK G99| 6000 mAh | Sạc nhanh 45W - Hàng Chính Hãng,Tecno,4841000,1149000,19,4.8,30,0,0,2647,,,,203763211,89.0,5990000,True,1,1/2/1789/1795,0,189668,https://salt.tikicdn.com/cache/280x280/ts/product/13/97/1f/6ccc5fb0024208fec3ca336af2b04d44.png
230155305,5127862672587,Điện thoại Xiaomi Redmi Note 10 JE 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,Xiaomi,2659000,1331000,33,4.7,7,0,0,2647,,,,230155311,23.0,3990000,True,1,1/2/1789/1795,0,179232,https://salt.tikicdn.com/cache/280x280/ts/product/a9/5b/c9/d83c2f42fd59ea8fbb1c10a4b9ccc787.jpg
197966909,3820145782862,Điện Thoại Samsung A04s 4GB/64GB - Hàng Chính Hãng,Samsung,2880000,1110000,28,5.0,16,0,0,2647,,,,197966915,59.0,3990000,True,1,1/2/1789/1795,0,29952,https://salt.tikicdn.com/cache/280x280/ts/product/78/c2/16/a74f2d36e9958f47000a90bcd8d59212.jpg
126682340,4590329438807,Điện thoại Xiaomi Redmi 10 (4GB/128GB) - Hàng chính hãng,Xiaomi,3609000,681000,16,5.0,40,0,0,2647,,,,126682344,105.0,4290000,True,1,1/2/1789/1795,0,162514,https://salt.tikicdn.com/cache/280x280/ts/product/e2/58/c4/6f36fa11f6520922a6031a599a405380.jpg
177746939,4173005921687,Điện Thoại Samsung Galaxy A73 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,Samsung,9016000,2255000,20,0.0,0,0,0,2647,,,,216715584,,11271000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/03/1c/92/cf97eb4ad97a3620f6251b42ce1db375.jpg
205846229,8729667686665,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,OPPO,4632000,0,0,0.0,0,0,0,2647,,,,253385008,,4632000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/e2/8a/67/01de9c224ff4805c8a65dac8464305b8.jpeg
198671718,9871444240792,Điện Thoại Samsung Galaxy A04s (4GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,Samsung,3139000,512000,14,0.0,0,0,0,2647,,,,216973110,,3651000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/88/48/b5/e61bd148cc4e18f960ca1fb03f0ffe16.jpg
191477618,6034142744295,Điện thoại Nokia C21 Plus (2GB/32GB) - Hàng chính hãng,Nokia,1649000,1041000,39,4.7,3,0,0,2647,,,,191477622,10.0,2690000,True,1,1/2/1789/1795,0,162514,https://salt.tikicdn.com/cache/280x280/ts/product/08/13/ec/2cd23ff842c4c5acf7cee7f99f796cac.jpg
171897574,8119116779280,Điện thoại Xiaomi Redmi 10C (4GB/128GB),Xiaomi,2990000,1400000,32,5.0,25,0,0,2647,,,,216003202,114.0,4390000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/5f/91/fb/ab2feec28600da7db16bfbc5e9dbe70d.jpg
247730209,3856863035319,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,Samsung,6990000,1500000,18,4.6,7,0,0,2647,,,,247730211,27.0,8490000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/e3/58/0f/9cc6cf844ade1b53be6c5c7c5c4d39a2.jpg
201548628,5457533954268,Điện thoại Nokia C31 - Hàng Chính Hãng,Nokia,2050000,1140000,36,4.5,26,0,0,2647,,,,201548632,110.0,3190000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/d5/82/90/9c96e41dc0dadcd6a95314bb572b195c.jpg
207761759,4180541752097,Điện thoại Samsung Galaxy A13 (4GB/64GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,Samsung,3450000,550000,14,0.0,0,0,0,2647,,,,216973356,,4000000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/1b/bd/38/7c3efad4ce0bdc3c26fe094f6a581b84.jpg
171934203,5524351266348,Điện thoại Samsung Galaxy A53 5G (8GB/128GB)  Xanh - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng chính hãng,Samsung,8390000,0,0,0.0,0,0,0,2647,,,,216715683,,8390000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/c6/fe/dc/cfca72b4e04b0964921077df214b16b4.jpg
247731336,8703787473307,Điện thoại Samsung Galaxy A54 5G (8GB/256gb) - Hàng chính hãng,Samsung,8990000,2500000,22,4.8,6,0,0,2647,,,,247731342,21.0,11490000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/06/6d/91/cd7e8e4ff3f5ee9bacef114e7d9cabec.png
249534908,5476791645769,"Điện thoại Tecno SPARK GO 2023 3GB/64GB - Helio A22 | 5000 mAh | 6,6"" HD+| Cảm ứng vân tay | Hàng chính hãng | Bảo hành chính hãng 13 tháng",Tecno,1999000,491000,20,5.0,4,0,0,2647,,,,249534912,10.0,2490000,True,1,1/2/1789/1795,0,179232,https://salt.tikicdn.com/cache/280x280/ts/product/37/0b/d8/dccd3498a4454117d33d18c3331f5065.jpg
175967811,2129678324716,Điện Thoại Samsung Galaxy S20 FE 256GB | 8GB - Hàng Chính Hãng,Samsung,8176000,1324000,14,0.0,0,0,0,2647,,,,196284376,1.0,9500000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/98/28/4a/7ec6ad5943179c4b2ad5ae8b79798599.jpeg
197214015,9106552499289,Apple iPhone 14 Plus,Apple,21750000,6240000,22,5.0,117,0,0,2647,,,,197214017,302.0,27990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/98/8a/2b/20cdb4e6168b995e8b7a1f031559ea18.png
171190775,8190441110361,Điện thoại Smartphone Sugar A100 2GB/16GB 4G LTE - Hàng chính hãng,Sugar,799000,0,0,0.0,0,0,0,2647,,,,242502595,1.0,799000,True,1,1/2/1789/1795,0,9141,https://salt.tikicdn.com/cache/280x280/ts/product/de/55/69/edc21f4a226aaa6ecc80785f93c2f12c.jpg
121744434,9072584465952,Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính Hãng,Xiaomi,3579000,711000,17,4.8,47,0,0,2647,,,,121744440,128.0,4290000,True,1,1/2/1789/1795,0,29952,https://salt.tikicdn.com/cache/280x280/ts/product/34/d2/06/22d4c3379070bb54705a863c5d0307a7.jpg
247829297,1877783872250,Điện thoại Realme C55 (8GB/256GB) - Hàng chính hãng,Realme,4750000,940000,17,5.0,4,0,0,2647,,,,247829575,15.0,5690000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/84/3d/31/2b2d01a950b25aa662957ad245ea98c6.jpg
247299188,5955792213197,Điện thoại Tecno Spark Go 2023 4GB/64GB - Hàng chính hãng,Tecno,2199000,1091000,33,5.0,4,0,0,2647,,,,247299190,5.0,3290000,True,1,1/2/1789/1795,0,179232,https://salt.tikicdn.com/cache/280x280/ts/product/41/fb/3a/8191e796725e779a425766d2649aa4c7.jpg
123345348,5377126227006,Apple iPhone 12,Apple,14990000,2000000,12,5.0,1256,0,0,2647,,,,70766417,2711.0,16990000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/c1/4c/1c/2e5ced5d878995fec8abe48ec0afce14.jpg
220684617,5983478752491,Điện thoại POCO X5 Pro 5G 6+128GB | 8+256GB - Hàng chính hãng,Xiaomi,7690000,0,0,4.5,2,0,0,2647,,,,220684623,7.0,7690000,True,1,1/2/1789/1795,0,122357,https://salt.tikicdn.com/cache/280x280/ts/product/38/df/26/9e1f3de2e8255319a3a7ac6dbfc0f6c6.jpg
125600698,1149953091862,Điện thoại Nokia C01 Plus - Hàng chính hãng,Nokia,1399000,480000,26,4.8,12,0,0,2647,,,,138828312,24.0,1879000,True,1,1/2/1789/1795,0,179232,https://salt.tikicdn.com/cache/280x280/ts/product/99/a7/92/cefaacfe8344d40f5a20e8e0547689b9.jpg
247016383,4234140862982,Điện Thoại Xiaomi Redmi 12C 4GB/64GB - Hàng Chính Hãng,Xiaomi,2983000,0,0,0.0,0,0,0,2647,,,,250477325,,2983000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/63/67/a8/c97841007b985c811e2f93bef771bef4.jpg
140184098,4004266821432,Điện Thoại Vsmart Bee Lite 2GB/16GB - Hàng Chính Hãng,Vsmart,1065000,925000,46,4.3,19,0,0,2647,,,,140184100,64.0,1990000,True,1,1/2/1789/1795,0,29952,https://salt.tikicdn.com/cache/280x280/ts/product/34/f3/d5/7b0877d43535894d8292af94c93080a9.jpg
244303202,5651414866945,Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,Samsung,3336000,1154000,26,5.0,3,0,0,2647,,,,244303204,14.0,4490000,True,1,1/2/1789/1795,0,29952,https://salt.tikicdn.com/cache/280x280/ts/product/46/2e/5d/0731d67e955f10126407975852d18230.jpg
195311658,4271398697729,Điện thoại XIAOMI POCO X4 GT 8+128GB/8+256GB | MediaTek Dimensity 8100 | Sạc nhanh 67W - Hàng chính hãng,Xiaomi,8490000,0,0,5.0,24,0,0,2647,,,,195311664,49.0,8490000,True,1,1/2/1789/1795,0,122357,https://salt.tikicdn.com/cache/280x280/ts/product/36/b8/9c/a908a41b76ec569a1f49511b2f0cd6e3.jpg
252676884,1014334056684,Điện thoại Xiaomi Redmi 10C (4G/128G) - hàng chính hãng,Xiaomi,3078000,412000,12,3.0,2,0,0,2647,,,,252676904,3.0,3490000,True,1,1/2/1789/1795,0,325466,https://salt.tikicdn.com/cache/280x280/ts/product/c6/b8/bf/ef7d3f90a52652e2728cbe0e87522b00.jpg
191820153,7490933787285,Điện thoại di động Samsung Galaxy A13 4GB/64GB - Hàng chính hãng,Samsung,3450000,550000,14,5.0,1,0,0,2647,,,,248784224,1.0,4000000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/2f/88/10/0da7d803caca83988094d466520348d7.jpg
220680981,8484880730161,Điện thoại Realme 10 (8GB/256GB) - Hàng chính hãng,Realme,5690000,1500000,21,5.0,3,0,0,2647,,,,220681028,22.0,7190000,True,1,1/2/1789/1795,0,1,https://salt.tikicdn.com/cache/280x280/ts/product/aa/5b/3c/4dee20ceac4f6f12f23bdb11c1a4ba1f.png
246167380,8375436825685,Điện thoại Samsung Galaxy S21 FE 5G (8GB/256GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,Samsung,10200000,8790000,46,4.7,3,0,0,2647,,,,246167382,3.0,18990000,True,1,1/2/1789/1795,0,20704,https://salt.tikicdn.com/cache/280x280/ts/product/94/19/cf/c1f1bfdb9c92ab519861cf641cf4dafd.jpg
198363821,6150237040106,Điện thoại Xiaomi Redmi A1 2GB + 32GB Camera kép - Pin 5000mAh - Màn hình độ phân giải HD+ - Hàng chính hãng,Xiaomi,2088000,0,0,0.0,0,0,0,2647,,,,216725038,,2088000,True,1,1/2/1789/1795,0,11119,https://salt.tikicdn.com/cache/280x280/ts/product/e1/15/f9/92223c74833318d20aa524852701b07a.jpg
252073161,5236223209207,Điện thoại Nokia G11 (4/64G) - Hàng chính hãng - Giá rẻ - pin lâu,Nokia,2331000,259000,10,5.0,2,0,0,2647,,,,252073162,8.0,2590000,True,1,1/2/1789/1795,0,325466,https://salt.tikicdn.com/cache/280x280/ts/product/00/a3/89/65e697d23df4ffbbefd45e3c9f8f7977.jpg
